Численные методы решения ОДУ первого порядка.
Вариант 2.
Лабораторная работа №3.
y' = f(x, y) = 2 * (2 - x) * y + 0.01 * exp(-x * x)
x = [1, 6]
y(А) = 10

По методу Эйлера. Время работы этого метода: 8

x		y
1.63672		23.8242
1.63867		23.858
1.64063		23.8916
1.64258		23.9252
1.64453		23.9586
1.64648		23.9918
1.64844		24.025
1.65039		24.058
1.65234		24.0908
1.6543		24.1236
1.65625		24.1561
1.6582		24.1886
1.66016		24.2209
1.66211		24.253
1.66406		24.285
1.66602		24.3169
1.66797		24.3486
1.66992		24.3802
1.67188		24.4116
1.67383		24.4429
1.67578		24.4741
1.67773		24.5051
1.67969		24.5359
1.68164		24.5666
1.68359		24.5972
1.68555		24.6276
1.6875		24.6578
1.68945		24.6879
1.69141		24.7179
1.69336		24.7477
1.69531		24.7773
1.69727		24.8068
1.69922		24.8361
1.70117		24.8653
1.70313		24.8944
1.70508		24.9232
1.70703		24.9519
1.70898		24.9805
1.71094		25.0089
1.71289		25.0371
1.71484		25.0652
1.7168		25.0931
1.71875		25.1209
1.7207		25.1485
1.72266		25.1759
1.72461		25.2032
1.72656		25.2303
1.72852		25.2573
1.73047		25.2841
1.73242		25.3107
1.73438		25.3371
1.73633		25.3634
1.73828		25.3896
1.74023		25.4155
1.74219		25.4413
1.74414		25.4669
1.74609		25.4924
1.74805		25.5177
1.75		25.5428
1.75195		25.5677
1.75391		25.5925
1.75586		25.6171
1.75781		25.6415
1.75977		25.6658
1.76172		25.6899
1.76367		25.7138
1.76563		25.7375
1.76758		25.7611
1.76953		25.7845
1.77148		25.8077
1.77344		25.8307
1.77539		25.8536
1.77734		25.8763
1.7793		25.8988
1.78125		25.9211
1.7832		25.9433
1.78516		25.9652
1.78711		25.987
1.78906		26.0086
1.79102		26.0301
1.79297		26.0513
1.79492		26.0724
1.79688		26.0933
1.79883		26.114
1.80078		26.1345
1.80273		26.1548
1.80469		26.175
1.80664		26.195
1.80859		26.2148
1.81055		26.2344
1.8125		26.2538
1.81445		26.273
1.81641		26.292
1.81836		26.3109
1.82031		26.3296
1.82227		26.3481
1.82422		26.3663
1.82617		26.3844
1.82813		26.4024
1.83008		26.4201
1.83203		26.4376
1.83398		26.455
1.83594		26.4721
1.83789		26.4891
1.83984		26.5059
1.8418		26.5225
1.84375		26.5388
1.8457		26.555
1.84766		26.5711
1.84961		26.5869
1.85156		26.6025
1.85352		26.6179
1.85547		26.6331
1.85742		26.6482
1.85938		26.663
1.86133		26.6777
1.86328		26.6921
1.86523		26.7064
1.86719		26.7204
1.86914		26.7343
1.87109		26.748
1.87305		26.7614
1.875		26.7747
1.87695		26.7878
1.87891		26.8007
1.88086		26.8133
1.88281		26.8258
1.88477		26.8381
1.88672		26.8502
1.88867		26.8621
1.89063		26.8737
1.89258		26.8852
1.89453		26.8965
1.89648		26.9076
1.89844		26.9185
1.90039		26.9291
1.90234		26.9396
1.9043		26.9499
1.90625		26.96
1.9082		26.9698
1.91016		26.9795
1.91211		26.989
1.91406		26.9983
1.91602		27.0073
1.91797		27.0162
1.91992		27.0248
1.92188		27.0333
1.92383		27.0415
1.92578		27.0496
1.92773		27.0574
1.92969		27.0651
1.93164		27.0725
1.93359		27.0797
1.93555		27.0868
1.9375		27.0936
1.93945		27.1002
1.94141		27.1066
1.94336		27.1128
1.94531		27.1188
1.94727		27.1246
1.94922		27.1302
1.95117		27.1356
1.95313		27.1407
1.95508		27.1457
1.95703		27.1505
1.95898		27.155
1.96094		27.1594
1.96289		27.1635
1.96484		27.1675
1.9668		27.1712
1.96875		27.1747
1.9707		27.178
1.97266		27.1812
1.97461		27.1841
1.97656		27.1868
1.97852		27.1892
1.98047		27.1915
1.98242		27.1936
1.98438		27.1955
1.98633		27.1971
1.98828		27.1986
1.99023		27.1998
1.99219		27.2009
1.99414		27.2017
1.99609		27.2023
1.99805		27.2027
2		27.2029
2.00195		27.2029
2.00391		27.2027
2.00586		27.2023
2.00781		27.2017
2.00977		27.2009
2.01172		27.1998
2.01367		27.1986
2.01563		27.1971
2.01758		27.1955
2.01953		27.1936
2.02148		27.1915
2.02344		27.1893
2.02539		27.1868
2.02734		27.1841
2.0293		27.1812
2.03125		27.1781
2.0332		27.1747
2.03516		27.1712
2.03711		27.1675
2.03906		27.1635
2.04102		27.1594
2.04297		27.155
2.04492		27.1505
2.04688		27.1457
2.04883		27.1408
2.05078		27.1356
2.05273		27.1302
2.05469		27.1246
2.05664		27.1188
2.05859		27.1128
2.06055		27.1066
2.0625		27.1002
2.06445		27.0936
2.06641		27.0868
2.06836		27.0797
2.07031		27.0725
2.07227		27.0651
2.07422		27.0574
2.07617		27.0496
2.07813		27.0415
2.08008		27.0333
2.08203		27.0248
2.08398		27.0162
2.08594		27.0073
2.08789		26.9982
2.08984		26.989
2.0918		26.9795
2.09375		26.9698
2.0957		26.96
2.09766		26.9499
2.09961		26.9396
2.10156		26.9291
2.10352		26.9184
2.10547		26.9075
2.10742		26.8965
2.10938		26.8852
2.11133		26.8737
2.11328		26.862
2.11523		26.8501
2.11719		26.838
2.11914		26.8257
2.12109		26.8133
2.12305		26.8006
2.125		26.7877
2.12695		26.7746
2.12891		26.7613
2.13086		26.7479
2.13281		26.7342
2.13477		26.7203
2.13672		26.7063
2.13867		26.692
2.14063		26.6775
2.14258		26.6629
2.14453		26.648
2.14648		26.633
2.14844		26.6177
2.15039		26.6023
2.15234		26.5867
2.1543		26.5709
2.15625		26.5548
2.1582		26.5386
2.16016		26.5222
2.16211		26.5056
2.16406		26.4889
2.16602		26.4719
2.16797		26.4547
2.16992		26.4374
2.17188		26.4198
2.17383		26.4021
2.17578		26.3841
2.17773		26.366
2.17969		26.3477
2.18164		26.3292
2.18359		26.3106
2.18555		26.2917
2.1875		26.2726
2.18945		26.2534
2.19141		26.234
2.19336		26.2143
2.19531		26.1945
2.19727		26.1746
2.19922		26.1544
2.20117		26.134
2.20313		26.1135
2.20508		26.0928
2.20703		26.0719
2.20898		26.0508
2.21094		26.0295
2.21289		26.0081
2.21484		25.9865
2.2168		25.9646
2.21875		25.9427
2.2207		25.9205
2.22266		25.8981
2.22461		25.8756
2.22656		25.8529
2.22852		25.83
2.23047		25.807
2.23242		25.7837
2.23438		25.7603
2.23633		25.7367
2.23828		25.713
2.24023		25.6891
2.24219		25.6649
2.24414		25.6407
2.24609		25.6162
2.24805		25.5916
2.25		25.5668
2.25195		25.5418
2.25391		25.5167
2.25586		25.4914
2.25781		25.4659
2.25977		25.4403
2.26172		25.4144
2.26367		25.3885
2.26563		25.3623
2.26758		25.336
2.26953		25.3095
2.27148		25.2829
2.27344		25.2561
2.27539		25.2291
2.27734		25.2019
2.2793		25.1746
2.28125		25.1472
2.2832		25.1195
2.28516		25.0918
2.28711		25.0638
2.28906		25.0357
2.29102		25.0074
2.29297		24.979
2.29492		24.9504
2.29688		24.9217
2.29883		24.8928
2.30078		24.8637
2.30273		24.8345
2.30469		24.8051
2.30664		24.7756
2.30859		24.7459
2.31055		24.7161
2.3125		24.6861
2.31445		24.656
2.31641		24.6257
2.31836		24.5953
2.32031		24.5647
2.32227		24.5339
2.32422		24.5031
2.32617		24.472
2.32813		24.4408
2.33008		24.4095
2.33203		24.378
2.33398		24.3464
2.33594		24.3147
2.33789		24.2828
2.33984		24.2507
2.3418		24.2185
2.34375		24.1862
2.3457		24.1537
2.34766		24.1211
2.34961		24.0883
2.35156		24.0554
2.35352		24.0224
2.35547		23.9892
2.35742		23.9559
2.35938		23.9225
2.36133		23.8889
2.36328		23.8552
2.36523		23.8213
2.36719		23.7873
2.36914		23.7532
2.37109		23.719
2.37305		23.6846
2.375		23.6501
2.37695		23.6154
2.37891		23.5806
2.38086		23.5457
2.38281		23.5107
2.38477		23.4756
2.38672		23.4403
2.38867		23.4049
2.39063		23.3693
2.39258		23.3337
2.39453		23.2979
2.39648		23.262
2.39844		23.226
2.40039		23.1898
2.40234		23.1535
2.4043		23.1172
2.40625		23.0806
2.4082		23.044
2.41016		23.0073
2.41211		22.9704
2.41406		22.9334
2.41602		22.8963
2.41797		22.8591
2.41992		22.8218
2.42188		22.7844
2.42383		22.7468
2.42578		22.7092
2.42773		22.6714
2.42969		22.6335
2.43164		22.5955
2.43359		22.5574
2.43555		22.5192
2.4375		22.4809
2.43945		22.4425
2.44141		22.404
2.44336		22.3653
2.44531		22.3266
2.44727		22.2878
2.44922		22.2488
2.45117		22.2098
2.45313		22.1706
2.45508		22.1314
2.45703		22.0921
2.45898		22.0526
2.46094		22.0131
2.46289		21.9734
2.46484		21.9337
2.4668		21.8939
2.46875		21.854
2.4707		21.8139
2.47266		21.7738
2.47461		21.7336
2.47656		21.6933
2.47852		21.653
2.48047		21.6125
2.48242		21.5719
2.48438		21.5313
2.48633		21.4905
2.48828		21.4497
2.49023		21.4088
2.49219		21.3678
2.49414		21.3267
2.49609		21.2855
2.49805		21.2443
2.5		21.203
2.50195		21.1616
2.50391		21.1201
2.50586		21.0785
2.50781		21.0368
2.50977		20.9951
2.51172		20.9533
2.51367		20.9114
2.51563		20.8695
2.51758		20.8274
2.51953		20.7853
2.52148		20.7431
2.52344		20.7009
2.52539		20.6586
2.52734		20.6162
2.5293		20.5737
2.53125		20.5312
2.5332		20.4885
2.53516		20.4459
2.53711		20.4031
2.53906		20.3603
2.54102		20.3175
2.54297		20.2745
2.54492		20.2315
2.54688		20.1884
2.54883		20.1453
2.55078		20.1021
2.55273		20.0589
2.55469		20.0156
2.55664		19.9722
2.55859		19.9288
2.56055		19.8853
2.5625		19.8418
2.56445		19.7982
2.56641		19.7545
2.56836		19.7108
2.57031		19.667
2.57227		19.6232
2.57422		19.5794
2.57617		19.5354
2.57813		19.4915
2.58008		19.4474
2.58203		19.4034
2.58398		19.3593
2.58594		19.3151
2.58789		19.2709
2.58984		19.2266
2.5918		19.1823
2.59375		19.138
2.5957		19.0936
2.59766		19.0492
2.59961		19.0047
2.60156		18.9602
2.60352		18.9156
2.60547		18.871
2.60742		18.8264
2.60938		18.7817
2.61133		18.737
2.61328		18.6923
2.61523		18.6475
2.61719		18.6027
2.61914		18.5579
2.62109		18.513
2.62305		18.4681
2.625		18.4231
2.62695		18.3781
2.62891		18.3331
2.63086		18.2881
2.63281		18.243
2.63477		18.1979
2.63672		18.1528
2.63867		18.1076
2.64063		18.0625
2.64258		18.0173
2.64453		17.972
2.64648		17.9268
2.64844		17.8815
2.65039		17.8362
2.65234		17.7909
2.6543		17.7456
2.65625		17.7002
2.6582		17.6549
2.66016		17.6095
2.66211		17.5641
2.66406		17.5186
2.66602		17.4732
2.66797		17.4277
2.66992		17.3823
2.67188		17.3368
2.67383		17.2913
2.67578		17.2458
2.67773		17.2002
2.67969		17.1547
2.68164		17.1091
2.68359		17.0636
2.68555		17.018
2.6875		16.9725
2.68945		16.9269
2.69141		16.8813
2.69336		16.8357
2.69531		16.7901
2.69727		16.7445
2.69922		16.6989
2.70117		16.6533
2.70313		16.6077
2.70508		16.562
2.70703		16.5164
2.70898		16.4708
2.71094		16.4252
2.71289		16.3796
2.71484		16.334
2.7168		16.2884
2.71875		16.2428
2.7207		16.1972
2.72266		16.1516
2.72461		16.106
2.72656		16.0604
2.72852		16.0148
2.73047		15.9692
2.73242		15.9236
2.73438		15.8781
2.73633		15.8325
2.73828		15.787
2.74023		15.7415
2.74219		15.696
2.74414		15.6505
2.74609		15.605
2.74805		15.5595
2.75		15.514
2.75195		15.4686
2.75391		15.4231
2.75586		15.3777
2.75781		15.3323
2.75977		15.2869
2.76172		15.2415
2.76367		15.1962
2.76563		15.1509
2.76758		15.1056
2.76953		15.0603
2.77148		15.015
2.77344		14.9697
2.77539		14.9245
2.77734		14.8793
2.7793		14.8341
2.78125		14.789
2.7832		14.7438
2.78516		14.6987
2.78711		14.6536
2.78906		14.6086
2.79102		14.5636
2.79297		14.5186
2.79492		14.4736
2.79688		14.4287
2.79883		14.3837
2.80078		14.3389
2.80273		14.294
2.80469		14.2492
2.80664		14.2044
2.80859		14.1596
2.81055		14.1149
2.8125		14.0702
2.81445		14.0256
2.81641		13.9809
2.81836		13.9364
2.82031		13.8918
2.82227		13.8473
2.82422		13.8028
2.82617		13.7584
2.82813		13.714
2.83008		13.6696
2.83203		13.6253
2.83398		13.581
2.83594		13.5368
2.83789		13.4926
2.83984		13.4484
2.8418		13.4043
2.84375		13.3602
2.8457		13.3162
2.84766		13.2722
2.84961		13.2282
2.85156		13.1843
2.85352		13.1405
2.85547		13.0967
2.85742		13.0529
2.85938		13.0092
2.86133		12.9655
2.86328		12.9219
2.86523		12.8783
2.86719		12.8348
2.86914		12.7913
2.87109		12.7479
2.87305		12.7045
2.875		12.6612
2.87695		12.6179
2.87891		12.5747
2.88086		12.5315
2.88281		12.4884
2.88477		12.4453
2.88672		12.4023
2.88867		12.3593
2.89063		12.3164
2.89258		12.2736
2.89453		12.2308
2.89648		12.1881
2.89844		12.1454
2.90039		12.1028
2.90234		12.0602
2.9043		12.0177
2.90625		11.9752
2.9082		11.9328
2.91016		11.8905
2.91211		11.8482
2.91406		11.806
2.91602		11.7639
2.91797		11.7218
2.91992		11.6797
2.92188		11.6378
2.92383		11.5959
2.92578		11.554
2.92773		11.5122
2.92969		11.4705
2.93164		11.4288
2.93359		11.3873
2.93555		11.3457
2.9375		11.3043
2.93945		11.2629
2.94141		11.2215
2.94336		11.1803
2.94531		11.1391
2.94727		11.0979
2.94922		11.0569
2.95117		11.0159
2.95313		10.9749
2.95508		10.9341
2.95703		10.8933
2.95898		10.8526
2.96094		10.8119
2.96289		10.7713
2.96484		10.7308
2.9668		10.6904
2.96875		10.65
2.9707		10.6097
2.97266		10.5695
2.97461		10.5293
2.97656		10.4892
2.97852		10.4492
2.98047		10.4093
2.98242		10.3694
2.98438		10.3296
2.98633		10.2899
2.98828		10.2502
2.99023		10.2107
2.99219		10.1712
2.99414		10.1318
2.99609		10.0924
2.99805		10.0531
3		10.014
3.00195		9.97483
3.00391		9.93579
3.00586		9.89683
3.00781		9.85794
3.00977		9.81914
3.01172		9.78041
3.01367		9.74175
3.01563		9.70318
3.01758		9.66468
3.01953		9.62627
3.02148		9.58793
3.02344		9.54967
3.02539		9.5115
3.02734		9.4734
3.0293		9.43538
3.03125		9.39744
3.0332		9.35959
3.03516		9.32181
3.03711		9.28412
3.03906		9.24651
3.04102		9.20898
3.04297		9.17153
3.04492		9.13416
3.04688		9.09688
3.04883		9.05968
3.05078		9.02256
3.05273		8.98553
3.05469		8.94858
3.05664		8.91171
3.05859		8.87493
3.06055		8.83823
3.0625		8.80161
3.06445		8.76508
3.06641		8.72864
3.06836		8.69228
3.07031		8.656
3.07227		8.61981
3.07422		8.58371
3.07617		8.54769
3.07813		8.51176
3.08008		8.47591
3.08203		8.44015
3.08398		8.40448
3.08594		8.36889
3.08789		8.33339
3.08984		8.29798
3.0918		8.26265
3.09375		8.22741
3.0957		8.19226
3.09766		8.1572
3.09961		8.12222
3.10156		8.08733
3.10352		8.05253
3.10547		8.01782
3.10742		7.9832
3.10938		7.94866
3.11133		7.91422
3.11328		7.87986
3.11523		7.84559
3.11719		7.81142
3.11914		7.77733
3.12109		7.74333
3.12305		7.70942
3.125		7.6756
3.12695		7.64187
3.12891		7.60822
3.13086		7.57467
3.13281		7.54121
3.13477		7.50784
3.13672		7.47456
3.13867		7.44137
3.14063		7.40828
3.14258		7.37527
3.14453		7.34235
3.14648		7.30952
3.14844		7.27679
3.15039		7.24414
3.15234		7.21159
3.1543		7.17913
3.15625		7.14676
3.1582		7.11448
3.16016		7.08229
3.16211		7.0502
3.16406		7.01819
3.16602		6.98628
3.16797		6.95446
3.16992		6.92273
3.17188		6.89109
3.17383		6.85955
3.17578		6.8281
3.17773		6.79673
3.17969		6.76547
3.18164		6.73429
3.18359		6.70321
3.18555		6.67221
3.1875		6.64131
3.18945		6.61051
3.19141		6.57979
3.19336		6.54917
3.19531		6.51864
3.19727		6.48821
3.19922		6.45786
3.20117		6.42761
3.20313		6.39745
3.20508		6.36738
3.20703		6.33741
3.20898		6.30753
3.21094		6.27774
3.21289		6.24805
3.21484		6.21845
3.2168		6.18894
3.21875		6.15952
3.2207		6.13019
3.22266		6.10096
3.22461		6.07183
3.22656		6.04278
3.22852		6.01383
3.23047		5.98497
3.23242		5.9562
3.23438		5.92753
3.23633		5.89895
3.23828		5.87046
3.24023		5.84206
3.24219		5.81376
3.24414		5.78555
3.24609		5.75743
3.24805		5.72941
3.25		5.70148
3.25195		5.67364
3.25391		5.64589
3.25586		5.61824
3.25781		5.59067
3.25977		5.56321
3.26172		5.53583
3.26367		5.50855
3.26563		5.48135
3.26758		5.45425
3.26953		5.42725
3.27148		5.40033
3.27344		5.37351
3.27539		5.34678
3.27734		5.32014
3.2793		5.2936
3.28125		5.26715
3.2832		5.24078
3.28516		5.21451
3.28711		5.18834
3.28906		5.16225
3.29102		5.13626
3.29297		5.11035
3.29492		5.08454
3.29688		5.05882
3.29883		5.0332
3.30078		5.00766
3.30273		4.98222
3.30469		4.95686
3.30664		4.9316
3.30859		4.90643
3.31055		4.88135
3.3125		4.85636
3.31445		4.83146
3.31641		4.80665
3.31836		4.78194
3.32031		4.75731
3.32227		4.73278
3.32422		4.70833
3.32617		4.68398
3.32813		4.65971
3.33008		4.63554
3.33203		4.61145
3.33398		4.58746
3.33594		4.56355
3.33789		4.53974
3.33984		4.51601
3.3418		4.49238
3.34375		4.46883
3.3457		4.44537
3.34766		4.42201
3.34961		4.39873
3.35156		4.37554
3.35352		4.35244
3.35547		4.32942
3.35742		4.3065
3.35938		4.28367
3.36133		4.26092
3.36328		4.23826
3.36523		4.21569
3.36719		4.19321
3.36914		4.17081
3.37109		4.14851
3.37305		4.12629
3.375		4.10416
3.37695		4.08211
3.37891		4.06016
3.38086		4.03829
3.38281		4.01651
3.38477		3.99481
3.38672		3.9732
3.38867		3.95168
3.39063		3.93024
3.39258		3.90889
3.39453		3.88763
3.39648		3.86645
3.39844		3.84536
3.40039		3.82436
3.40234		3.80344
3.4043		3.7826
3.40625		3.76185
3.4082		3.74119
3.41016		3.72061
3.41211		3.70011
3.41406		3.6797
3.41602		3.65938
3.41797		3.63914
3.41992		3.61898
3.42188		3.59891
3.42383		3.57892
3.42578		3.55901
3.42773		3.53919
3.42969		3.51945
3.43164		3.4998
3.43359		3.48022
3.43555		3.46073
3.4375		3.44133
3.43945		3.422
3.44141		3.40276
3.44336		3.3836
3.44531		3.36453
3.44727		3.34553
3.44922		3.32662
3.45117		3.30779
3.45313		3.28904
3.45508		3.27037
3.45703		3.25178
3.45898		3.23327
3.46094		3.21484
3.46289		3.1965
3.46484		3.17823
3.4668		3.16004
3.46875		3.14194
3.4707		3.12391
3.47266		3.10597
3.47461		3.0881
3.47656		3.07031
3.47852		3.0526
3.48047		3.03497
3.48242		3.01742
3.48438		2.99995
3.48633		2.98255
3.48828		2.96523
3.49023		2.948
3.49219		2.93084
3.49414		2.91375
3.49609		2.89675
3.49805		2.87982
3.5		2.86296
3.50195		2.84619
3.50391		2.82949
3.50586		2.81287
3.50781		2.79632
3.50977		2.77985
3.51172		2.76346
3.51367		2.74714
3.51563		2.7309
3.51758		2.71473
3.51953		2.69864
3.52148		2.68262
3.52344		2.66667
3.52539		2.6508
3.52734		2.63501
3.5293		2.61929
3.53125		2.60364
3.5332		2.58807
3.53516		2.57257
3.53711		2.55714
3.53906		2.54179
3.54102		2.52651
3.54297		2.5113
3.54492		2.49616
3.54688		2.4811
3.54883		2.46611
3.55078		2.45119
3.55273		2.43634
3.55469		2.42156
3.55664		2.40685
3.55859		2.39222
3.56055		2.37765
3.5625		2.36316
3.56445		2.34874
3.56641		2.33438
3.56836		2.3201
3.57031		2.30589
3.57227		2.29174
3.57422		2.27767
3.57617		2.26366
3.57813		2.24972
3.58008		2.23585
3.58203		2.22205
3.58398		2.20832
3.58594		2.19466
3.58789		2.18106
3.58984		2.16753
3.5918		2.15407
3.59375		2.14068
3.5957		2.12735
3.59766		2.11409
3.59961		2.1009
3.60156		2.08777
3.60352		2.07471
3.60547		2.06171
3.60742		2.04878
3.60938		2.03592
3.61133		2.02312
3.61328		2.01039
3.61523		1.99772
3.61719		1.98511
3.61914		1.97257
3.62109		1.9601
3.62305		1.94768
3.625		1.93534
3.62695		1.92305
3.62891		1.91083
3.63086		1.89867
3.63281		1.88658
3.63477		1.87454
3.63672		1.86257
3.63867		1.85066
3.64063		1.83882
3.64258		1.82703
3.64453		1.81531
3.64648		1.80365
3.64844		1.79205
3.65039		1.78051
3.65234		1.76903
3.6543		1.75761
3.65625		1.74625
3.6582		1.73496
3.66016		1.72372
3.66211		1.71254
3.66406		1.70142
3.66602		1.69036
3.66797		1.67936
3.66992		1.66842
3.67188		1.65754
3.67383		1.64671
3.67578		1.63594
3.67773		1.62524
3.67969		1.61458
3.68164		1.60399
3.68359		1.59345
3.68555		1.58297
3.6875		1.57255
3.68945		1.56219
