Численные методы решения ОДУ первого порядка.
Вариант 2.
Лабораторная работа №3.
y' = f(x, y) = 2 * (2 - x) * y + 0.01 * exp(-x * x)
x = [1, 6]
y(А) = 10

По методу улучшенного Эйлера-Коши. Время работы этого метода: 1

x		y
2.9875		10.2525
2.99375		10.1263
3		10.0009
3.00625		9.8763
3.0125		9.75247
3.01875		9.62945
3.025		9.50723
3.03125		9.38583
3.0375		9.26525
3.04375		9.14551
3.05		9.02662
3.05625		8.90857
3.0625		8.79138
3.06875		8.67505
3.075		8.5596
3.08125		8.44502
3.0875		8.33132
3.09375		8.21851
3.1		8.1066
3.10625		7.99558
3.1125		7.88547
3.11875		7.77627
3.125		7.66798
3.13125		7.56061
3.1375		7.45416
3.14375		7.34863
3.15		7.24404
3.15625		7.14037
3.1625		7.03764
3.16875		6.93584
3.175		6.83498
3.18125		6.73506
3.1875		6.63609
3.19375		6.53805
3.2		6.44097
3.20625		6.34483
3.2125		6.24963
3.21875		6.15538
3.225		6.06208
3.23125		5.96973
3.2375		5.87833
3.24375		5.78787
3.25		5.69836
3.25625		5.6098
3.2625		5.52218
3.26875		5.4355
3.275		5.34977
3.28125		5.26498
3.2875		5.18113
3.29375		5.09821
3.3		5.01623
3.30625		4.93518
3.3125		4.85506
3.31875		4.77587
3.325		4.69761
3.33125		4.62026
3.3375		4.54384
3.34375		4.46833
3.35		4.39373
3.35625		4.32004
3.3625		4.24725
3.36875		4.17536
3.375		4.10437
3.38125		4.03427
3.3875		3.96506
3.39375		3.89673
3.4		3.82928
3.40625		3.76271
3.4125		3.697
3.41875		3.63215
3.425		3.56817
3.43125		3.50503
3.4375		3.44275
3.44375		3.38131
3.45		3.3207
3.45625		3.26093
3.4625		3.20198
3.46875		3.14385
3.475		3.08654
3.48125		3.03003
3.4875		2.97433
3.49375		2.91942
3.5		4.45415e-310
3.50625		3.65855e-304
3.5125		3.5125
3.51875		3.51875
3.525		3.525
3.53125		3.53125
3.5375		3.5375
3.54375		3.54375
3.55		3.55
3.55625		3.55625
3.5625		3.5625
3.56875		3.56875
3.575		3.575
3.58125		3.58125
3.5875		3.5875
3.59375		3.59375
3.6		3.6
3.60625		3.60625
3.6125		3.6125
3.61875		3.61875
3.625		3.625
3.63125		3.63125
3.6375		3.6375
3.64375		3.64375
3.65		3.65
3.65625		3.65625
3.6625		3.6625
3.66875		3.66875
3.675		3.675
3.68125		3.68125
3.6875		3.6875
3.69375		3.69375
3.7		3.7
3.70625		3.70625
3.7125		3.7125
3.71875		3.71875
3.725		3.725
3.73125		3.73125
3.7375		3.7375
3.74375		3.74375
3.75		3.75
3.75625		3.75625
3.7625		3.7625
3.76875		3.76875
3.775		3.775
3.78125		3.78125
3.7875		3.7875
3.79375		3.79375
3.8		3.8
3.80625		3.80625
3.8125		3.8125
3.81875		3.81875
3.825		3.825
3.83125		3.83125
3.8375		3.8375
3.84375		3.84375
3.85		3.85
3.85625		3.85625
3.8625		3.8625
3.86875		3.86875
3.875		3.875
3.88125		3.88125
3.8875		3.8875
3.89375		3.89375
3.9		3.9
3.90625		3.90625
3.9125		3.9125
3.91875		3.91875
3.925		3.925
3.93125		3.93125
3.9375		3.9375
3.94375		3.94375
3.95		3.95
3.95625		3.95625
3.9625		3.85984e-270
3.96875		10
3.975		10.1254
3.98125		10.2516
3.9875		10.3785
3.99375		10.5062
4		10.6347
4.00625		10.7638
4.0125		10.8937
4.01875		11.0243
4.025		11.1556
4.03125		11.2875
4.0375		11.4202
4.04375		11.5534
4.05		11.6874
4.05625		11.8219
4.0625		11.9571
4.06875		12.0928
4.075		12.2292
4.08125		12.3661
4.0875		12.5036
4.09375		12.6416
4.1		12.7802
4.10625		12.9192
4.1125		13.0588
4.11875		13.1988
4.125		13.3393
4.13125		13.4802
4.1375		13.6215
4.14375		13.7633
4.15		13.9054
4.15625		14.0479
4.1625		14.1908
4.16875		14.334
4.175		14.4775
4.18125		14.6213
4.1875		14.7654
4.19375		14.9097
4.2		15.0542
4.20625		15.199
4.2125		15.344
4.21875		15.4891
4.225		15.6344
4.23125		15.7799
4.2375		15.9254
4.24375		16.071
4.25		16.2167
4.25625		16.3624
4.2625		16.5082
4.26875		16.6539
4.275		16.7996
4.28125		16.9453
4.2875		17.0909
4.29375		17.2364
4.3		17.3817
4.30625		17.527
4.3125		17.672
4.31875		17.8169
4.325		17.9616
4.33125		18.106
4.3375		18.2501
4.34375		18.394
4.35		18.5376
4.35625		18.6808
4.3625		18.8236
4.36875		18.9661
4.375		19.1081
4.38125		19.2497
4.3875		19.3908
4.39375		19.5315
4.4		19.6716
4.40625		19.8112
4.4125		19.9502
4.41875		20.0886
4.425		20.2264
4.43125		20.3636
4.4375		20.5001
4.44375		20.6359
4.45		20.7709
4.45625		20.9052
4.4625		21.0388
4.46875		21.1715
4.475		21.3034
4.48125		21.4345
4.4875		21.5646
4.49375		21.6939
4.5		21.8223
4.50625		21.9496
4.5125		22.0761
4.51875		22.2014
4.525		22.3258
4.53125		22.4491
4.5375		22.5714
4.54375		22.6925
4.55		22.8125
4.55625		22.9313
4.5625		23.0489
4.56875		23.1654
4.575		23.2806
4.58125		23.3945
4.5875		23.5072
4.59375		23.6186
4.6		23.7286
4.60625		23.8373
4.6125		23.9447
4.61875		24.0506
4.625		24.1551
4.63125		24.2582
4.6375		24.3598
4.64375		24.4599
4.65		24.5585
4.65625		24.6556
4.6625		24.7511
4.66875		24.8451
4.675		24.9375
4.68125		25.0282
4.6875		25.1173
4.69375		25.2048
4.7		25.2906
4.70625		25.3747
4.7125		25.4571
4.71875		25.5378
4.725		25.6168
4.73125		25.6939
4.7375		25.7693
4.74375		25.8429
4.75		25.9147
4.75625		25.9846
4.7625		26.0527
4.76875		26.1189
4.775		26.1833
4.78125		26.2458
4.7875		26.3063
4.79375		26.365
4.8		26.4217
4.80625		26.4764
4.8125		26.5292
4.81875		26.5801
4.825		26.6289
4.83125		26.6758
4.8375		26.7206
4.84375		26.7634
4.85		26.8042
4.85625		26.843
4.8625		26.8797
4.86875		26.9144
4.875		26.947
4.88125		26.9776
4.8875		27.006
4.89375		27.0324
4.9		27.0567
4.90625		27.0789
4.9125		27.099
4.91875		27.117
4.925		27.1329
4.93125		27.1467
4.9375		27.1584
4.94375		27.1679
4.95		27.1754
4.95625		27.1807
4.9625		27.1839
4.96875		27.1849
4.975		27.1839
4.98125		27.1807
4.9875		27.1754
4.99375		27.1679
5		27.1584
5.00625		27.1467
5.0125		27.1329
5.01875		27.1171
5.025		27.0991
5.03125		27.0789
5.0375		27.0567
5.04375		27.0324
5.05		27.0061
5.05625		26.9776
5.0625		26.9471
5.06875		26.9144
5.075		26.8798
5.08125		26.8431
5.0875		26.8043
5.09375		26.7635
5.1		26.7207
5.10625		26.6758
5.1125		26.629
5.11875		26.5801
5.125		26.5293
5.13125		26.4765
5.1375		26.4217
5.14375		26.365
5.15		26.3064
5.15625		26.2458
5.1625		26.1834
5.16875		26.119
5.175		26.0528
5.18125		25.9847
5.1875		25.9148
5.19375		25.843
5.2		25.7694
5.20625		25.694
5.2125		25.6169
5.21875		25.5379
5.225		25.4573
5.23125		25.3748
5.2375		25.2907
5.24375		25.2049
5.25		25.1175
5.25625		25.0283
5.2625		24.9376
5.26875		24.8452
5.275		24.7513
5.28125		24.6557
5.2875		24.5586
5.29375		24.46
5.3		24.3599
5.30625		24.2583
5.3125		24.1553
5.31875		24.0507
5.325		23.9448
5.33125		23.8375
5.3375		23.7288
5.34375		23.6188
5.35		23.5074
5.35625		23.3947
5.3625		23.2808
5.36875		23.1656
5.375		23.0491
5.38125		22.9315
5.3875		22.8127
5.39375		22.6927
5.4		22.5716
5.40625		22.4493
5.4125		22.326
5.41875		22.2017
5.425		22.0763
5.43125		21.9499
5.4375		21.8225
5.44375		21.6942
5.45		21.5649
5.45625		21.4347
5.4625		21.3037
5.46875		21.1718
5.475		21.039
5.48125		20.9055
5.4875		20.7712
5.49375		20.6361
5.5		20.5004
5.50625		20.3639
5.5125		20.2267
5.51875		20.0889
5.525		19.9505
5.53125		19.8115
5.5375		19.6719
5.54375		19.5318
5.55		19.3912
5.55625		19.25
5.5625		19.1085
5.56875		18.9664
5.575		18.824
5.58125		18.6811
5.5875		18.5379
5.59375		18.3944
5.6		18.2505
5.60625		18.1064
5.6125		17.962
5.61875		17.8173
5.625		17.6725
5.63125		17.5274
5.6375		17.3822
5.64375		17.2368
5.65		17.0913
5.65625		16.9457
5.6625		16.8001
5.66875		16.6544
5.675		16.5086
5.68125		16.3629
5.6875		16.2172
5.69375		16.0715
5.7		15.9259
5.70625		15.7804
5.7125		15.6349
5.71875		15.4897
5.725		15.3445
5.73125		15.1996
5.7375		15.0548
5.74375		14.9102
5.75		14.7659
5.75625		14.6219
5.7625		14.4781
5.76875		14.3346
5.775		14.1914
5.78125		14.0485
5.7875		13.906
5.79375		13.7639
5.8		13.6222
5.80625		13.4808
5.8125		13.3399
5.81875		13.1994
5.825		13.0594
5.83125		12.9199
5.8375		12.7809
5.84375		12.6423
5.85		12.5043
5.85625		12.3668
5.8625		12.2299
5.86875		12.0936
5.875		11.9578
5.88125		11.8227
5.8875		11.6881
5.89375		11.5542
5.9		11.421
5.90625		11.2883
5.9125		11.1564
5.91875		11.0251
5.925		10.8945
5.93125		10.7647
5.9375		10.6355
5.94375		10.5071
5.95		10.3794
5.95625		10.2525
5.9625		10.1263
5.96875		10.0009
5.975		9.8763
5.98125		9.75247
5.9875		9.62945
5.99375		9.50723
6		9.38583
