Численные методы решения ОДУ первого порядка.
Вариант 2.
Лабораторная работа №3.
y' = f(x, y) = 2 * (2 - x) * y + 0.01 * exp(-x * x)
x = [1, 6]
y(А) = 10

По методу Хойна. Время работы этого метода: 0

x		y
4.925		0.0052371
4.93125		0.00504892
4.9375		0.00486713
4.94375		0.00469151
4.95		0.00452188
4.95625		0.00435804
4.9625		0.00419981
4.96875		0.004047
4.975		0.00389946
4.98125		0.00375699
4.9875		0.00361945
4.99375		0.00348668
5		0.00335851
5.00625		0.0032348
5.0125		0.00311541
5.01875		0.00300018
5.025		0.002889
5.03125		0.00278171
5.0375		0.0026782
5.04375		0.00257835
5.05		0.00248202
5.05625		0.0023891
5.0625		0.00229948
5.06875		0.00221306
5.075		0.00212971
5.08125		0.00204934
5.0875		0.00197185
5.09375		0.00189715
5.1		0.00182513
5.10625		0.00175571
5.1125		0.00168879
5.11875		0.0016243
5.125		0.00156215
5.13125		0.00150226
5.1375		0.00144456
5.14375		0.00138896
5.15		0.0013354
5.15625		0.0012838
5.1625		0.00123411
5.16875		0.00118624
5.175		0.00114014
5.18125		0.00109574
5.1875		0.001053
5.19375		0.00101184
5.2		0.000972211
5.20625		0.000934064
5.2125		0.000897343
5.21875		0.000861999
5.225		0.000827983
5.23125		0.000795246
5.2375		0.000763745
5.24375		0.000733434
5.25		0.000704271
5.25625		0.000676214
5.2625		0.000649225
5.26875		0.000623265
5.275		0.000598295
5.28125		0.000574281
5.2875		0.000551188
5.29375		0.000528983
5.3		0.000507632
5.30625		0.000487105
5.3125		0.000467372
5.31875		0.000448403
5.325		0.00043017
5.33125		0.000412647
5.3375		0.000395806
5.34375		0.000379623
5.35		0.000364074
5.35625		0.000349134
5.3625		0.00033478
5.36875		0.000320992
5.375		0.000307748
5.38125		0.000295027
5.3875		0.00028281
5.39375		0.000271078
5.4		0.000259812
5.40625		0.000248995
5.4125		0.00023861
5.41875		0.00022864
5.425		0.000219069
5.43125		0.000209883
5.4375		0.000201066
5.44375		0.000192605
5.45		0.000184485
5.45625		0.000176694
5.4625		0.000169218
5.46875		0.000162046
5.475		0.000155166
5.48125		0.000148567
5.4875		0.000142237
5.49375		0.000136166
5.5		0.000130344
5.50625		0.000124762
5.5125		0.000119409
5.51875		0.000114277
5.525		0.000109357
5.53125		0.00010464
5.5375		0.000100119
5.54375		9.57862e-05
5.55		9.16336e-05
5.55625		8.76542e-05
5.5625		8.3841e-05
5.56875		8.01874e-05
5.575		7.66871e-05
5.58125		7.33339e-05
5.5875		7.01218e-05
5.59375		6.70452e-05
5.6		6.40985e-05
5.60625		6.12766e-05
5.6125		5.85743e-05
5.61875		5.59869e-05
5.625		5.35095e-05
5.63125		5.11378e-05
5.6375		4.88674e-05
5.64375		4.66942e-05
5.65		4.46141e-05
5.65625		4.26233e-05
5.6625		4.07182e-05
5.66875		3.88953e-05
5.675		3.7151e-05
5.68125		3.54822e-05
5.6875		3.38857e-05
5.69375		3.23585e-05
5.7		3.08977e-05
5.70625		2.95006e-05
5.7125		2.81645e-05
5.71875		2.68867e-05
5.725		2.5665e-05
5.73125		2.44968e-05
5.7375		2.338e-05
5.74375		2.23124e-05
5.75		2.12918e-05
5.75625		2.03164e-05
5.7625		1.93841e-05
5.76875		1.84931e-05
5.775		1.76418e-05
5.78125		1.68283e-05
5.7875		1.60511e-05
5.79375		1.53085e-05
5.8		1.45992e-05
5.80625		1.39217e-05
5.8125		1.32746e-05
5.81875		1.26565e-05
5.825		1.20663e-05
5.83125		1.15027e-05
5.8375		1.09646e-05
5.84375		1.04509e-05
5.85		9.96042e-06
5.85625		9.49223e-06
5.8625		9.04535e-06
5.86875		8.61884e-06
5.875		8.2118e-06
5.88125		7.82336e-06
5.8875		7.45273e-06
5.89375		7.09909e-06
5.9		6.76171e-06
5.90625		6.43986e-06
