Численные методы решения ОДУ первого порядка.
Вариант 2.
Лабораторная работа №3.
y' = f(x, y) = 2 * (2 - x) * y + 0.01 * exp(-x * x)
x = [1, 6]
y(А) = 10

По методу Эйлера. Время работы этого метода: 13

x		y
1.02847		10.5774
1.02852		10.5784
1.02856		10.5794
1.02861		10.5804
1.02866		10.5814
1.02871		10.5824
1.02876		10.5834
1.02881		10.5844
1.02886		10.5854
1.02891		10.5864
1.02896		10.5874
1.029		10.5884
1.02905		10.5894
1.0291		10.5904
1.02915		10.5914
1.0292		10.5924
1.02925		10.5934
1.0293		10.5944
1.02935		10.5954
1.02939		10.5964
1.02944		10.5975
1.02949		10.5985
1.02954		10.5995
1.02959		10.6005
1.02964		10.6015
1.02969		10.6025
1.02974		10.6035
1.02979		10.6045
1.02983		10.6055
1.02988		10.6065
1.02993		10.6075
1.02998		10.6085
1.03003		10.6095
1.03008		10.6105
1.03013		10.6115
1.03018		10.6125
1.03022		10.6135
1.03027		10.6145
1.03032		10.6155
1.03037		10.6165
1.03042		10.6176
1.03047		10.6186
1.03052		10.6196
1.03057		10.6206
1.03062		10.6216
1.03066		10.6226
1.03071		10.6236
1.03076		10.6246
1.03081		10.6256
1.03086		10.6266
1.03091		10.6276
1.03096		10.6286
1.03101		10.6296
1.03105		10.6306
1.0311		10.6316
1.03115		10.6326
1.0312		10.6336
1.03125		10.6347
1.0313		10.6357
1.03135		10.6367
1.0314		10.6377
1.03145		10.6387
1.03149		10.6397
1.03154		10.6407
1.03159		10.6417
1.03164		10.6427
1.03169		10.6437
1.03174		10.6447
1.03179		10.6457
1.03184		10.6467
1.03188		10.6477
1.03193		10.6487
1.03198		10.6498
1.03203		10.6508
1.03208		10.6518
1.03213		10.6528
1.03218		10.6538
1.03223		10.6548
1.03228		10.6558
1.03232		10.6568
1.03237		10.6578
1.03242		10.6588
1.03247		10.6598
1.03252		10.6608
1.03257		10.6618
1.03262		10.6628
1.03267		10.6639
1.03271		10.6649
1.03276		10.6659
1.03281		10.6669
1.03286		10.6679
1.03291		10.6689
1.03296		10.6699
1.03301		10.6709
1.03306		10.6719
1.03311		10.6729
1.03315		10.6739
1.0332		10.6749
1.03325		10.6759
1.0333		10.677
1.03335		10.678
1.0334		10.679
1.03345		10.68
1.0335		10.681
1.03354		10.682
1.03359		10.683
1.03364		10.684
1.03369		10.685
1.03374		10.686
1.03379		10.687
1.03384		10.688
1.03389		10.6891
1.03394		10.6901
1.03398		10.6911
1.03403		10.6921
1.03408		10.6931
1.03413		10.6941
1.03418		10.6951
1.03423		10.6961
1.03428		10.6971
1.03433		10.6981
1.03437		10.6991
1.03442		10.7002
1.03447		10.7012
1.03452		10.7022
1.03457		10.7032
1.03462		10.7042
1.03467		10.7052
1.03472		10.7062
1.03477		10.7072
1.03481		10.7082
1.03486		10.7092
1.03491		10.7102
1.03496		10.7113
1.03501		10.7123
1.03506		10.7133
1.03511		10.7143
1.03516		10.7153
1.03521		10.7163
1.03525		10.7173
1.0353		10.7183
1.03535		10.7193
1.0354		10.7203
1.03545		10.7214
1.0355		10.7224
1.03555		10.7234
1.0356		10.7244
1.03564		10.7254
1.03569		10.7264
1.03574		10.7274
1.03579		10.7284
1.03584		10.7294
1.03589		10.7304
1.03594		10.7315
1.03599		10.7325
1.03604		10.7335
1.03608		10.7345
1.03613		10.7355
1.03618		10.7365
1.03623		10.7375
1.03628		10.7385
1.03633		10.7395
1.03638		10.7406
1.03643		10.7416
1.03647		10.7426
1.03652		10.7436
1.03657		10.7446
1.03662		10.7456
1.03667		10.7466
1.03672		10.7476
1.03677		10.7486
1.03682		10.7497
1.03687		10.7507
1.03691		10.7517
1.03696		10.7527
1.03701		10.7537
1.03706		10.7547
1.03711		10.7557
1.03716		10.7567
1.03721		10.7577
1.03726		10.7588
1.0373		10.7598
1.03735		10.7608
1.0374		10.7618
1.03745		10.7628
1.0375		10.7638
1.03755		10.7648
1.0376		10.7658
1.03765		10.7668
1.0377		10.7679
1.03774		10.7689
1.03779		10.7699
1.03784		10.7709
1.03789		10.7719
1.03794		10.7729
1.03799		10.7739
1.03804		10.7749
1.03809		10.776
1.03813		10.777
1.03818		10.778
1.03823		10.779
1.03828		10.78
1.03833		10.781
1.03838		10.782
1.03843		10.783
1.03848		10.7841
1.03853		10.7851
1.03857		10.7861
1.03862		10.7871
1.03867		10.7881
1.03872		10.7891
1.03877		10.7901
1.03882		10.7912
1.03887		10.7922
1.03892		10.7932
1.03896		10.7942
1.03901		10.7952
1.03906		10.7962
1.03911		10.7972
1.03916		10.7982
1.03921		10.7993
1.03926		10.8003
1.03931		10.8013
1.03936		10.8023
1.0394		10.8033
1.03945		10.8043
1.0395		10.8053
1.03955		10.8064
1.0396		10.8074
1.03965		10.8084
1.0397		10.8094
1.03975		10.8104
1.03979		10.8114
1.03984		10.8124
1.03989		10.8134
1.03994		10.8145
1.03999		10.8155
1.04004		10.8165
1.04009		10.8175
1.04014		10.8185
1.04019		10.8195
1.04023		10.8205
1.04028		10.8216
1.04033		10.8226
1.04038		10.8236
1.04043		10.8246
1.04048		10.8256
1.04053		10.8266
1.04058		10.8276
1.04062		10.8287
1.04067		10.8297
1.04072		10.8307
1.04077		10.8317
1.04082		10.8327
1.04087		10.8337
1.04092		10.8348
1.04097		10.8358
1.04102		10.8368
1.04106		10.8378
1.04111		10.8388
1.04116		10.8398
1.04121		10.8408
1.04126		10.8419
1.04131		10.8429
1.04136		10.8439
1.04141		10.8449
1.04146		10.8459
1.0415		10.8469
1.04155		10.848
1.0416		10.849
1.04165		10.85
1.0417		10.851
1.04175		10.852
1.0418		10.853
1.04185		10.854
1.04189		10.8551
1.04194		10.8561
1.04199		10.8571
1.04204		10.8581
1.04209		10.8591
1.04214		10.8601
1.04219		10.8612
1.04224		10.8622
1.04229		10.8632
1.04233		10.8642
1.04238		10.8652
1.04243		10.8662
1.04248		10.8673
1.04253		10.8683
1.04258		10.8693
1.04263		10.8703
1.04268		10.8713
1.04272		10.8723
1.04277		10.8734
1.04282		10.8744
1.04287		10.8754
1.04292		10.8764
1.04297		10.8774
1.04302		10.8784
1.04307		10.8795
1.04312		10.8805
1.04316		10.8815
1.04321		10.8825
1.04326		10.8835
1.04331		10.8845
1.04336		10.8856
1.04341		10.8866
1.04346		10.8876
1.04351		10.8886
1.04355		10.8896
1.0436		10.8906
1.04365		10.8917
1.0437		10.8927
1.04375		10.8937
1.0438		10.8947
1.04385		10.8957
1.0439		10.8967
1.04395		10.8978
1.04399		10.8988
1.04404		10.8998
1.04409		10.9008
1.04414		10.9018
1.04419		10.9028
1.04424		10.9039
1.04429		10.9049
1.04434		10.9059
1.04438		10.9069
1.04443		10.9079
1.04448		10.909
1.04453		10.91
1.04458		10.911
1.04463		10.912
1.04468		10.913
1.04473		10.914
1.04478		10.9151
1.04482		10.9161
1.04487		10.9171
1.04492		10.9181
1.04497		10.9191
1.04502		10.9202
1.04507		10.9212
1.04512		10.9222
1.04517		10.9232
1.04521		10.9242
1.04526		10.9253
1.04531		10.9263
1.04536		10.9273
1.04541		10.9283
1.04546		10.9293
1.04551		10.9303
1.04556		10.9314
1.04561		10.9324
1.04565		10.9334
1.0457		10.9344
1.04575		10.9354
1.0458		10.9365
1.04585		10.9375
1.0459		10.9385
1.04595		10.9395
1.046		10.9405
1.04604		10.9416
1.04609		10.9426
1.04614		10.9436
1.04619		10.9446
1.04624		10.9456
1.04629		10.9467
1.04634		10.9477
1.04639		10.9487
1.04644		10.9497
1.04648		10.9507
1.04653		10.9518
1.04658		10.9528
1.04663		10.9538
1.04668		10.9548
1.04673		10.9558
1.04678		10.9569
1.04683		10.9579
1.04687		10.9589
1.04692		10.9599
1.04697		10.9609
1.04702		10.962
1.04707		10.963
1.04712		10.964
1.04717		10.965
1.04722		10.966
1.04727		10.9671
1.04731		10.9681
1.04736		10.9691
1.04741		10.9701
1.04746		10.9711
1.04751		10.9722
1.04756		10.9732
1.04761		10.9742
1.04766		10.9752
1.04771		10.9762
1.04775		10.9773
1.0478		10.9783
1.04785		10.9793
1.0479		10.9803
1.04795		10.9813
1.048		10.9824
1.04805		10.9834
1.0481		10.9844
1.04814		10.9854
1.04819		10.9865
1.04824		10.9875
1.04829		10.9885
1.04834		10.9895
1.04839		10.9905
1.04844		10.9916
1.04849		10.9926
1.04854		10.9936
1.04858		10.9946
1.04863		10.9956
1.04868		10.9967
1.04873		10.9977
1.04878		10.9987
1.04883		10.9997
1.04888		11.0008
1.04893		11.0018
1.04897		11.0028
1.04902		11.0038
1.04907		11.0048
1.04912		11.0059
1.04917		11.0069
1.04922		11.0079
1.04927		11.0089
1.04932		11.01
1.04937		11.011
1.04941		11.012
1.04946		11.013
1.04951		11.014
1.04956		11.0151
1.04961		11.0161
1.04966		11.0171
1.04971		11.0181
1.04976		11.0192
1.0498		11.0202
1.04985		11.0212
1.0499		11.0222
1.04995		11.0233
1.05		11.0243
1.05005		11.0253
1.0501		11.0263
1.05015		11.0273
1.0502		11.0284
1.05024		11.0294
1.05029		11.0304
1.05034		11.0314
1.05039		11.0325
1.05044		11.0335
1.05049		11.0345
1.05054		11.0355
1.05059		11.0366
